File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
09ecfabd-fc24-4c01-ae78-890f4f0bbaa6	52fe8f1b-e67c-488d-8a2c-ce33de66e66f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DB-A64P	TCGA-DB-A64P-01A	Primary Tumor
f3d7c049-c6c7-435b-8dad-c9c37af26175	7461d3c9-6e68-42cd-ab5e-858c6828affc.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7689	TCGA-HT-7689-01A	Primary Tumor
67921546-40cb-46d4-95df-0307e664a097	9ae0538e-74ab-47a7-a4b9-ff91e26df749.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-P5-A5F4	TCGA-P5-A5F4-01A	Primary Tumor
3e0184b4-cc2d-4956-96b1-71b4ae79e4d4	21c49ffc-429d-40ca-abd6-3ef0fa656bc4.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DB-A64R	TCGA-DB-A64R-01A	Primary Tumor
533b33a9-078a-4e54-97cf-9cd0ca386b08	3c134b22-4ca2-475e-b2a8-e3886e7fccdf.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7481	TCGA-HT-7481-01A	Primary Tumor
470c4595-1baa-446e-9163-836bff64d639	196e79f2-8acd-44ec-979d-f08dea3baedb.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-A6J1	TCGA-FG-A6J1-01A	Primary Tumor
8184059f-1889-41da-8a3b-b1a65c2217f0	2bff4b49-c2f0-4fba-8071-8c7c0f7a950e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-8105	TCGA-HT-8105-01A	Primary Tumor
f66d2f11-b3c9-495e-839f-6f364e5b7d69	10b88a94-0910-4af9-af4b-3c4c26b279c7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-A4DV	TCGA-HT-A4DV-01A	Primary Tumor
4eaa3447-5f01-4986-873c-31524224d454	9d27dcf7-67e4-45e4-97c5-d702a020984c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DH-5144	TCGA-DH-5144-01A	Primary Tumor
b4f06db1-f648-422d-815e-cc8e1127bdbe	c7c07a02-a6cb-4553-9398-4909be99da11.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7620	TCGA-HT-7620-01A	Primary Tumor
8e5f650e-c9d0-4cfb-aaf8-738b589e49c7	664eac2e-7d5a-4556-a469-5e6e30b443f2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-6408	TCGA-DU-6408-01A	Primary Tumor
38ef393f-39e8-4916-a3fa-443fdfd932d5	af7b1635-834b-4e0b-a4e0-cc33d89f3bad.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TQ-A8XE	TCGA-TQ-A8XE-02A	Recurrent Tumor
b32639d9-5855-415b-abbd-86f94b9b1832	6b5a5a32-6039-4e57-97a3-8b4100bed8eb.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-6400	TCGA-DU-6400-01A	Primary Tumor
02fa930a-9947-49e2-9d77-95fea53ba469	ba34ebb7-142c-4b38-a488-98a7b7ed5e3f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-6393	TCGA-DU-6393-01A	Primary Tumor
f1daaec0-df43-45da-8524-29484dfbecc4	d6ec4dad-2f4c-44b7-92f4-a408f6314bfc.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A7J2	TCGA-S9-A7J2-01A	Primary Tumor
1d63e7f1-d283-4010-ac49-4611f0715838	730fe34d-49c7-4bd0-82da-0ebe32992cbb.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-RY-A83Y	TCGA-RY-A83Y-01A	Primary Tumor
2a9c43fe-e2f7-43e0-822c-1f80d7cc004c	432a3dda-cb0a-4d72-8cb1-90d625cc1caa.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-R8-A6MO	TCGA-R8-A6MO-01A	Primary Tumor
d5818c79-69fa-4eef-8594-25a8e5a94855	820e8588-8ed6-4503-a462-d992521d94cb.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TQ-A7RK	TCGA-TQ-A7RK-01A	Primary Tumor
20d53979-2159-415a-a473-77c10e7de89b	79221c14-85dd-4658-9e5e-4b80ede0acba.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TQ-A7RK	TCGA-TQ-A7RK-02B	Recurrent Tumor
f5702a31-4fc8-45cd-802d-817de33dd4bd	1b24c99a-da05-4cfe-9def-9fa95d14b8e9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-VW-A7QS	TCGA-VW-A7QS-01A	Primary Tumor
9173ab2e-758c-446c-9b0c-435265cf8462	1ebdf740-e1a7-43a1-ad2b-891fd2d8b8dc.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-A76K	TCGA-DU-A76K-01A	Primary Tumor
3307a47a-845c-4c0c-8d0e-48b94a374ca0	88350959-6c67-47a9-b875-161f94931ba1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7687	TCGA-HT-7687-01A	Primary Tumor
78012546-6d9a-479a-bcfb-e60248811e61	2128c124-c7f3-45bd-9c61-246e03fd321d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A6U2	TCGA-S9-A6U2-01A	Primary Tumor
b679ed5e-e8a8-44fc-af8e-9730fed91838	1e90a2b3-52c8-4d36-8820-fd71f5d28ff7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-7008	TCGA-DU-7008-01A	Primary Tumor
d7c0a5c7-36ab-45e8-b8e9-78d231de48aa	0ece26e3-b25e-4b16-b0f8-6a62d128b084.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-6394	TCGA-DU-6394-01A	Primary Tumor
598640a3-cc0d-433c-afba-639ed42e3d13	3ef22195-f4b8-4f32-845b-71fa65efe7af.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-6410	TCGA-DU-6410-01A	Primary Tumor
593d0d14-f328-454c-a124-73c5cd77675f	b41e8836-bff3-4285-820c-b9b4d42574ac.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7695	TCGA-HT-7695-01A	Primary Tumor
6d0c91ea-55dd-4c1c-b7b0-503957001490	0ec226ff-ca38-4036-ac29-762f5058156e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-6399	TCGA-DU-6399-01A	Primary Tumor
a592fdde-b880-4901-9a35-cbea7326e2dd	a6c24351-13f7-47f8-a258-a47e72986ec8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HW-7486	TCGA-HW-7486-01A	Primary Tumor
a3882dd3-e3d2-44ef-ac01-0155653f8c01	1861c569-6350-43dd-a217-a92473677c9b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-7302	TCGA-DU-7302-01A	Primary Tumor
ab40f4b4-3eab-484e-bef3-7fa916a9cb9f	62edccbe-eb6f-4d5a-b4ff-6b64e72c7f78.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-5849	TCGA-DU-5849-01A	Primary Tumor
8e7557fc-63da-4457-8572-0fcf59b8b428	7b9bb575-77cb-463e-9f34-607cda913e91.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-CS-6670	TCGA-CS-6670-01A	Primary Tumor
f4cd993a-8568-4c66-a85d-3592faa96f0c	66cfd7f5-5c5e-4d20-b2b2-c3c592189160.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-R8-A6ML	TCGA-R8-A6ML-01A	Primary Tumor
0fc1b0dd-0211-4a5c-a4dc-b73b3754dfb7	cfc94988-f463-4d29-8c4b-96106607e7f7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-A619	TCGA-HT-A619-01A	Primary Tumor
f077f07b-cd36-4be7-89dc-bbbc4e095aad	c2d5f880-1b07-413e-918a-8396a3f06053.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-E1-A7YS	TCGA-E1-A7YS-01A	Primary Tumor
0a654803-712b-4cb7-81fb-8d926a77e75a	44114335-e769-4bc9-81d1-b20b800e5d5a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DH-A66G	TCGA-DH-A66G-01A	Primary Tumor
48d51274-eba4-4fbf-b5eb-4ddc07a27121	6622da58-4504-4c96-85de-65d3eb05ac63.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-W9-A837	TCGA-W9-A837-01A	Primary Tumor
7c698bc3-4d6e-4811-b07b-b1f68e053898	5776952f-08f8-4284-8781-472246c1c7ad.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A6WD	TCGA-S9-A6WD-01A	Primary Tumor
1b9b52fa-0c2a-42b6-8ae3-6afa40f161cd	89d8958d-7cc6-437e-9f0d-adc2110c5cca.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7693	TCGA-HT-7693-01A	Primary Tumor
197da8d8-fb90-4d07-9170-0fe7560a5ffa	01b4d35e-3d98-4204-b8b2-8a79b6812062.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7694	TCGA-HT-7694-01A	Primary Tumor
0d0e09e2-f8bd-459a-b8a3-a3d3153d613e	dd6e20c4-6bfd-408d-b4a7-ffac0db6a6c8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-EZ-7264	TCGA-EZ-7264-01A	Primary Tumor
15eadac3-48d0-44f4-be28-8427a5c6b62b	8e4d6c1e-89dc-4e27-ad74-84e54be78b59.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-R8-A6MK	TCGA-R8-A6MK-01A	Primary Tumor
fcaa6907-146e-4dac-90b9-65a37ff3291f	3e1b4e57-9c23-4954-a15c-d12b8f8471de.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TQ-A7RU	TCGA-TQ-A7RU-01A	Primary Tumor
d5485df7-7ebc-4610-991e-b91b70a38c3e	f2afe348-ec81-462e-9c1c-5487ea2a6e61.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-6690	TCGA-FG-6690-01A	Primary Tumor
35bb846d-310e-4750-a13d-f051ee420d4f	3dfe53bd-bb8a-4f7a-afb0-9e926e51b1e6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-CS-6669	TCGA-CS-6669-01A	Primary Tumor
37384b91-f610-47e2-bdd5-e53804735b17	2bf2903c-c0c7-4465-8a2a-0c5b40c783c4.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7602	TCGA-HT-7602-01A	Primary Tumor
47eb37d3-46b2-4eff-abd0-0a80205856a8	471705e4-b9fb-4c74-a01f-be8d8d70b3d0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-8189	TCGA-FG-8189-01B	Primary Tumor
d7bd7e6f-7299-449e-9d14-a43ddcf6af23	fb663715-a439-4f80-853d-ad84446466be.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A7J3	TCGA-S9-A7J3-01A	Primary Tumor
1479d34c-7226-4f50-a3bb-e646b5dd9a47	71cda463-409b-457c-b8d9-556bfb0bfc29.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DB-5278	TCGA-DB-5278-01A	Primary Tumor
d932f824-5573-41f5-85e7-b6d7b7abf098	164d98f1-f3c8-4acf-9183-0f6ff8a6b5c0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-8010	TCGA-HT-8010-01A	Primary Tumor
abf367b5-41fc-42f0-8b08-16f58930e78c	75bc78d8-28f3-41b8-ae0e-da3f818eea30.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-8165	TCGA-DU-8165-01A	Primary Tumor
c18e0d24-80d2-4164-b456-46350af32cc0	980c8730-862d-4d50-b11b-c204ed96268d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DB-A64V	TCGA-DB-A64V-01A	Primary Tumor
e67af2ff-1da7-4f26-88f0-6cba812ff306	51a0a61e-2f2b-40be-9c54-f46a17847a5b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-A6S3	TCGA-DU-A6S3-01A	Primary Tumor
ad27802e-0364-4c3e-805c-7c923733b94c	07291f39-2bc0-47a1-a044-4fa5094e97fc.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-P5-A5EX	TCGA-P5-A5EX-01A	Primary Tumor
3c3e003d-0154-4a02-9fd6-8c8d46462ddd	e8d7dc2a-0133-4090-86a9-ee5742e6cb3c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-7638	TCGA-FG-7638-01B	Primary Tumor
8240143f-af20-467c-96e5-e509ba2c116a	8193c8de-ed9f-48f7-9814-b7daca82b3bf.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TM-A84R	TCGA-TM-A84R-01A	Primary Tumor
129572ca-ded1-46f8-beb7-ef394008fb5f	e68e3ad7-99b9-4707-97a1-a4c2c865a93b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-7634	TCGA-FG-7634-01A	Primary Tumor
62fecc2b-0647-4f59-9c3f-b449a7516d26	db266550-615f-498f-a95e-5a96c5f65a21.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7480	TCGA-HT-7480-01A	Primary Tumor
6c325ebc-d594-4b0f-af95-7b72f4292744	ac390313-a32e-413f-b162-e120cdf4e372.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-A76L	TCGA-DU-A76L-01A	Primary Tumor
d55de9b7-8baf-4628-9c2f-00c53f2d80be	5ee870c9-95d0-471c-a28d-ace5380f648e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-7294	TCGA-DU-7294-01A	Primary Tumor
ab283c8a-593f-47a9-a9ab-be3f941eefa3	1586ec7d-380c-4d99-86d8-b631883b75e3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7471	TCGA-HT-7471-01A	Primary Tumor
f463b53d-1634-4be0-a940-ec135ea41df7	8595b47b-8ce0-4e65-9a28-4837478a2309.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HW-7495	TCGA-HW-7495-01A	Primary Tumor
34ca630b-6156-4468-b95e-ac2ff035ef96	398bf14a-102a-4624-8f3b-da2cab682175.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7472	TCGA-HT-7472-01A	Primary Tumor
dc356a7f-f87b-4e8f-80b7-a81a515b3258	8f74e0de-6c30-45a9-beba-df80084df122.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-P5-A72U	TCGA-P5-A72U-01A	Primary Tumor
adf8c473-d1f6-4f9b-86b7-bf90c8cf27e5	b51f3f18-0ea8-4feb-90ca-af0082b3df81.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-A710	TCGA-FG-A710-01A	Primary Tumor
55e06fa1-6ad0-4f14-a00f-a8c5b151f4c1	1517a85c-1b72-45e2-bbd9-9f29685d46c2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-6692	TCGA-FG-6692-01A	Primary Tumor
bb246a2d-fc4b-4440-9275-05f4f34855de	8c44cfca-c33a-4cbe-ae1b-e29f5e5d2571.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TM-A84M	TCGA-TM-A84M-01A	Primary Tumor
8ec2e880-ca86-498d-a756-89904f9c478c	e21860ac-5140-4c93-ab32-22cd2d0ba617.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-5962	TCGA-FG-5962-01B	Primary Tumor
b7eb335b-ec56-4e27-894d-6015b1481c6e	e53faabf-5693-4b41-b448-fcae4270ecb1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-7300	TCGA-DU-7300-01A	Primary Tumor
387acfe6-b3d0-487b-bdb3-aed972623735	2caa34d3-e071-4fd2-83bf-a6cc9b22d0e0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-E1-A7YO	TCGA-E1-A7YO-01A	Primary Tumor
a5341597-9a88-4cf0-bc52-f08b349107f1	104ffeca-db27-4d7b-8c53-76aaf3059fdd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7881	TCGA-HT-7881-01A	Primary Tumor
7551cce5-daf3-480a-855b-f6e28792239a	20e6f416-3d8b-430d-b816-a3c30f7eccc9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TM-A84G	TCGA-TM-A84G-01A	Primary Tumor
e2e15f7f-d848-4d82-a21b-292a98549de7	ca4519e9-b8b0-415b-a743-7ad938e3e474.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-8168	TCGA-DU-8168-01A	Primary Tumor
c8a16b5e-f8e4-40a1-b29b-3228e8de9eaa	86a3d2d4-1789-4d7b-a6db-95dbb381a2f7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-VM-A8CE	TCGA-VM-A8CE-01A	Primary Tumor
1cf48022-6d8c-412c-804d-52e0e28560ec	d1ddfa24-312e-438e-8caa-dea5ebc867f6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7603	TCGA-HT-7603-01A	Primary Tumor
41ee2106-8de9-46ac-a189-a650ce5c5fdf	32479a05-9593-4627-8294-869e284f111e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7677	TCGA-HT-7677-01A	Primary Tumor
7f4c77cb-a49e-408f-a649-d5f333042325	8ecebe81-8e20-4f69-b8b2-6c9cd290b94c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-6401	TCGA-DU-6401-01A	Primary Tumor
fb0d1a45-9afa-40ad-b8d6-051a0e32c7e4	848fab56-f00c-4e08-b86c-11d48125b094.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-8109	TCGA-HT-8109-01A	Primary Tumor
b7505999-5630-4683-8066-ec880aa863be	a2f60055-c152-45f4-883c-18f55baf5e90.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HW-A5KJ	TCGA-HW-A5KJ-01A	Primary Tumor
57113c43-489a-4b3d-9a69-954bfec106a7	10b6062f-a310-4ef0-9c3b-83f7b2bcd22c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TM-A84S	TCGA-TM-A84S-01A	Primary Tumor
97ba1a13-1527-406a-b9aa-9b34bd7d2ecc	64aa0bbf-30f4-4331-bb74-7ae7ac0b1ba1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-VM-A8CB	TCGA-VM-A8CB-01A	Primary Tumor
bab7a25b-5297-4c02-bd50-3cd0b5a6e086	0d07b73c-0028-440c-bcc4-c9fed4a143ce.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-P5-A72Z	TCGA-P5-A72Z-01A	Primary Tumor
bcf37fc6-ef72-4fc0-9567-c731400ec6f7	256524cc-7cc8-4dbd-bd75-acf4760737d8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-7009	TCGA-DU-7009-01A	Primary Tumor
2e09b29e-2181-42c5-b73f-04e2b3b7c4a0	7f40dfdd-892f-4dd9-809d-ab6193f252aa.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-E1-5311	TCGA-E1-5311-01A	Primary Tumor
68d36a43-d948-45a0-8fc5-3b1fe1bd5cdd	933a9a9c-26e4-4209-86f3-f18b812bfbdc.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-8191	TCGA-FG-8191-01A	Primary Tumor
88e0a449-4b87-4407-be02-88e5244fd4f7	1df3f338-a901-401c-bc22-52c8ae664737.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-7641	TCGA-FG-7641-01B	Primary Tumor
d2ce4509-0f52-4901-bf66-6092d0bd21bf	cb368367-3fce-4ff9-86a5-062341cc0e58.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TQ-A8XE	TCGA-TQ-A8XE-01A	Primary Tumor
2c75e8fe-f58a-4cea-bd83-20fb0374a128	bcf3c6f7-d06c-45f4-ac8e-fee816623dfa.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-5874	TCGA-DU-5874-01A	Primary Tumor
aeb57860-e81a-4712-a89d-8344c9bb2cc1	77988b18-6776-4c0d-9279-ff0f6a08e2d8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-A711	TCGA-FG-A711-01A	Primary Tumor
33f4bf27-b3c4-49e7-b9f7-c310c91834de	e26f48af-b513-4307-9bc1-d8b4fd5c9685.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-P5-A5F6	TCGA-P5-A5F6-01A	Primary Tumor
ac1d5739-896c-4261-b6c5-13fd11ec8323	73b2d387-54cb-436c-8622-ab7d37b0cade.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TQ-A7RK	TCGA-TQ-A7RK-02A	Recurrent Tumor
b1c41433-20be-49d8-b3d2-87dc7beeb3a8	d3903a71-36dd-40bb-9a19-1d14cd4801f8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A7J1	TCGA-S9-A7J1-01A	Primary Tumor
3f79a944-6621-4820-b93f-ae791bc07917	00f3dc32-cdd0-4ded-8ff8-f7809cfe3883.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-E1-5318	TCGA-E1-5318-01A	Primary Tumor
15551add-2d6a-4a0b-ab47-5bc45859e474	b8120e5e-775e-4636-8011-1bb169618364.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HW-7487	TCGA-HW-7487-01A	Primary Tumor
835d5f3e-8373-44c9-8530-b3494cd836ad	560d43d3-0cb1-41f4-9590-92b5b1322f3e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7875	TCGA-HT-7875-01A	Primary Tumor
22942918-e44c-4c8f-b134-ef93a01c36bc	6a7ea1b4-e24a-4e33-919c-9d9d290fc562.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A6TX	TCGA-S9-A6TX-01A	Primary Tumor
d33b57c6-d3e2-48f0-af64-b2b5845a4f5f	d886bc66-1119-4498-9e2b-3d0211f7bbe1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TQ-A7RS	TCGA-TQ-A7RS-01A	Primary Tumor
53c61db2-c20d-47f8-9e81-eaa0eac92e78	5dbffdf0-56b5-404d-b008-bae22fc81bcd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-QH-A65R	TCGA-QH-A65R-01A	Primary Tumor
